Price,TransferDate,PostCode,PropType,Age,Duration,City,District,County
446000,43973,DA5 3HR,Terraced,Pre-Owned,Freehold,BEXLEY,BEXLEY,GREATER LONDON
593000,44020,NW7 2EE,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
1235000,43994,W4 3DT,Semi-Detached,Pre-Owned,Freehold,LONDON,HOUNSLOW,GREATER LONDON
722000,44012,EN2 7LL,Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
862000,44015,TW1 4JA,Terraced,Pre-Owned,Freehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
730000,44008,HA5 3QS,Detached,Pre-Owned,Freehold,PINNER,HARROW,GREATER LONDON
838000,44034,UB10 9PF,Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
832000,44034,W13 9TT,Terraced,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
387000,44019,TW14 9PW,Semi-Detached,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
370000,44036,N9 8JJ,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
655000,44043,NW7 3NA,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
395000,44028,UB4 8AH,Semi-Detached,Pre-Owned,Freehold,HAYES,HILLINGDON,GREATER LONDON
715000,44015,TW12 1QE,Terraced,Pre-Owned,Freehold,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON
870000,44048,W5 1BE,Terraced,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
637500,44012,HA8 9PH,Semi-Detached,Pre-Owned,Freehold,EDGWARE,BARNET,GREATER LONDON
925000,44012,W3 9RQ,Semi-Detached,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
541000,44021,HA3 8SY,Semi-Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
620000,44034,HA3 8PB,Semi-Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
1175000,44019,N6 4AF,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
760000,44041,UB10 0JH,Semi-Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
590000,44001,N3 2ER,Terraced,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
415000,43997,TW11 8NE,Flat,Pre-Owned,Leasehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
620000,44021,TW3 2HN,Semi-Detached,Pre-Owned,Freehold,HOUNSLOW,HOUNSLOW,GREATER LONDON
635000,44012,HA2 7LB,Semi-Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
1065000,43984,NW4 2PL,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
850000,44026,UB10 8NN,Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
636000,44026,HA3 9RS,Terraced,Pre-Owned,Freehold,HARROW,BRENT,GREATER LONDON
860000,44014,TW11 8SU,Terraced,Pre-Owned,Freehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
435000,44029,N9 0NB,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
406000,44018,TW13 5HZ,Terraced,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
680000,43987,W13 0HA,Terraced,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
605000,44008,TW4 5BG,Semi-Detached,Pre-Owned,Freehold,HOUNSLOW,HOUNSLOW,GREATER LONDON
402000,44029,UB9 6EL,Terraced,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
640000,44013,N21 3HY,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
520000,43938,DA7 5SY,Semi-Detached,Pre-Owned,Freehold,BEXLEYHEATH,BEXLEY,GREATER LONDON
615000,44036,SE20 7QG,Terraced,Pre-Owned,Freehold,LONDON,BROMLEY,GREATER LONDON
328500,44036,BR5 4JB,Semi-Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
500000,43998,DA5 1QQ,Detached,Pre-Owned,Freehold,BEXLEY,BEXLEY,GREATER LONDON
753000,43980,N21 3HY,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
940000,43999,TW11 9DN,Terraced,Pre-Owned,Freehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
732500,44015,N21 3DN,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
710000,44019,TW11 8SN,Terraced,Pre-Owned,Freehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
645000,44035,N17 6PB,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
495000,44029,UB10 9ET,Terraced,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
1480000,44036,HA5 3DB,Detached,Pre-Owned,Freehold,PINNER,HARROW,GREATER LONDON
590000,44042,UB10 8JT,Semi-Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
1275000,44025,NW10 5UA,Terraced,Pre-Owned,Freehold,LONDON,BRENT,GREATER LONDON
635000,44022,EN1 3BD,Semi-Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
615000,44028,HA8 8RY,Semi-Detached,Pre-Owned,Freehold,EDGWARE,BARNET,GREATER LONDON
1750000,44012,HA3 6TX,Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
580000,44029,UB8 3QP,Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
370000,44022,N21 2PS,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
910000,43903,NW11 9BU,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
1310000,44012,W4 2LB,Terraced,Pre-Owned,Freehold,LONDON,HOUNSLOW,GREATER LONDON
905000,44029,N21 3LB,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
1325000,43999,TW11 0SF,Detached,Pre-Owned,Freehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
1960000,43895,TW1 2QU,Semi-Detached,Pre-Owned,Freehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
605000,44022,TW2 5HF,Terraced,Pre-Owned,Freehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
310000,44036,HA3 6DW,Flat,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
530000,44022,TW7 6QD,Semi-Detached,Pre-Owned,Freehold,ISLEWORTH,HOUNSLOW,GREATER LONDON
406000,44013,HA4 9EL,Semi-Detached,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
445000,44008,UB1 2HH,Semi-Detached,Pre-Owned,Freehold,SOUTHALL,EALING,GREATER LONDON
230000,44008,EN1 2AW,Flat,Pre-Owned,Leasehold,ENFIELD,ENFIELD,GREATER LONDON
430000,44043,N9 7DL,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
480000,44019,UB5 4SL,Terraced,Pre-Owned,Freehold,NORTHOLT,EALING,GREATER LONDON
533000,44041,TW3 2HQ,Semi-Detached,Pre-Owned,Freehold,HOUNSLOW,HOUNSLOW,GREATER LONDON
595000,44032,HA7 2JU,Semi-Detached,Pre-Owned,Freehold,STANMORE,HARROW,GREATER LONDON
425000,44043,HA4 0TQ,Terraced,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
632500,44043,UB6 8QG,Semi-Detached,Pre-Owned,Freehold,GREENFORD,EALING,GREATER LONDON
495000,44014,TW2 5UJ,Semi-Detached,Pre-Owned,Freehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
590000,44032,HA4 9JW,Semi-Detached,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
520000,43990,HA9 6DU,Terraced,Pre-Owned,Freehold,WEMBLEY,BRENT,GREATER LONDON
357000,44032,DA16 2NQ,Terraced,Pre-Owned,Freehold,WELLING,BEXLEY,GREATER LONDON
985000,44001,BR6 7SS,Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
585000,44019,DA16 2PR,Semi-Detached,Pre-Owned,Freehold,WELLING,BEXLEY,GREATER LONDON
171000,44028,DA1 4DE,Flat,Pre-Owned,Leasehold,DARTFORD,BEXLEY,GREATER LONDON
266000,44036,BR5 2AN,Flat,Pre-Owned,Leasehold,ORPINGTON,BROMLEY,GREATER LONDON
545000,44040,DA15 8JQ,Semi-Detached,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
390000,44015,BR6 0PW,Terraced,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
646000,44029,BR6 8BU,Semi-Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
512000,44008,BR6 9QX,Semi-Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
380000,44018,TW13 5JX,Semi-Detached,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
780000,44029,N14 4XD,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
200000,44001,UB3 2PT,Semi-Detached,Pre-Owned,Freehold,HAYES,HILLINGDON,GREATER LONDON
520000,43990,HA8 8XB,Semi-Detached,Pre-Owned,Freehold,EDGWARE,BARNET,GREATER LONDON
435000,43921,UB5 4LD,Terraced,Pre-Owned,Freehold,NORTHOLT,EALING,GREATER LONDON
780000,44019,TW11 9DL,Terraced,Pre-Owned,Freehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
380000,44026,UB5 4SH,Terraced,Pre-Owned,Freehold,NORTHOLT,EALING,GREATER LONDON
402500,43903,TW13 4JW,Semi-Detached,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
610000,44001,HA8 5NE,Semi-Detached,Pre-Owned,Freehold,EDGWARE,BRENT,GREATER LONDON
640000,44040,HA9 9QZ,Semi-Detached,Pre-Owned,Freehold,WEMBLEY,BRENT,GREATER LONDON
525000,44022,HA4 6HG,Semi-Detached,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
615000,43979,EN1 2LE,Semi-Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
360000,44029,N9 9PT,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
777500,43977,N14 4XP,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
155017,44006,N18 2SD,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
635000,44026,UB8 3AJ,Detached,Pre-Owned,Freehold,UXBRIDGE,HILLINGDON,GREATER LONDON
535000,44042,N17 6HN,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
567500,44046,HA4 0EH,Terraced,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
1100000,43997,N3 3SS,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
450000,44020,UB7 7NU,Semi-Detached,Pre-Owned,Freehold,WEST DRAYTON,HILLINGDON,GREATER LONDON
335000,44022,NW9 8SN,Terraced,Pre-Owned,Freehold,LONDON,BRENT,GREATER LONDON
1590000,44008,N8 9EY,Semi-Detached,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
835000,44035,N8 0BS,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
515000,44034,HA5 2JP,Semi-Detached,Pre-Owned,Freehold,PINNER,HILLINGDON,GREATER LONDON
540000,44011,UB6 9LS,Semi-Detached,Pre-Owned,Freehold,GREENFORD,EALING,GREATER LONDON
870000,44036,EN2 7PH,Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
1000000,44022,W4 5JA,Terraced,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
610000,44039,HA1 4SB,Semi-Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
337000,44048,EN3 5NY,Terraced,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
640000,44012,EN2 7NE,Semi-Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
585000,44011,N13 5QR,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
675000,43889,HA5 5SD,Semi-Detached,Pre-Owned,Freehold,PINNER,HARROW,GREATER LONDON
450000,44043,UB2 5SH,Terraced,Pre-Owned,Freehold,SOUTHALL,HOUNSLOW,GREATER LONDON
460000,44001,UB6 7BS,Terraced,Pre-Owned,Freehold,GREENFORD,EALING,GREATER LONDON
2400000,44029,BR6 8LJ,Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
500000,44048,DA7 4TX,Semi-Detached,Pre-Owned,Freehold,BEXLEYHEATH,BEXLEY,GREATER LONDON
370000,44029,DA16 1HP,Terraced,Pre-Owned,Freehold,WELLING,BEXLEY,GREATER LONDON
380000,44036,SE2 0SQ,Terraced,Pre-Owned,Freehold,LONDON,BEXLEY,GREATER LONDON
735000,44007,TN14 7QX,Detached,Pre-Owned,Freehold,SEVENOAKS,BROMLEY,GREATER LONDON
800000,44027,SE20 8RY,Semi-Detached,Pre-Owned,Freehold,LONDON,BROMLEY,GREATER LONDON
420000,44027,BR6 9DJ,Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
340000,43973,DA17 6DR,Terraced,Pre-Owned,Freehold,BELVEDERE,BEXLEY,GREATER LONDON
450000,44008,BR6 9BL,Semi-Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
1138000,44043,HA5 1BW,Detached,Pre-Owned,Freehold,PINNER,HARROW,GREATER LONDON
420000,44008,HA3 7EB,Semi-Detached,Pre-Owned,Freehold,HARROW,HARROW,GREATER LONDON
467500,44008,EN1 2RR,Terraced,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
535000,44008,HA4 9RL,Semi-Detached,Pre-Owned,Freehold,RUISLIP,HILLINGDON,GREATER LONDON
782000,44039,N14 4TD,Semi-Detached,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
434000,44034,TW13 7JP,Semi-Detached,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
605000,44015,NW11 8SP,Semi-Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
370000,44013,EN3 6QF,Semi-Detached,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
610000,44047,DA15 7PJ,Semi-Detached,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
530000,44008,DA5 3AP,Terraced,Pre-Owned,Freehold,BEXLEY,BEXLEY,GREATER LONDON
430000,44006,BR6 7AN,Semi-Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
595000,44035,BR1 2HS,Semi-Detached,Pre-Owned,Freehold,BROMLEY,BROMLEY,GREATER LONDON
468000,44015,BR2 7NJ,Semi-Detached,Pre-Owned,Freehold,BROMLEY,BROMLEY,GREATER LONDON
490000,44001,BR2 7BG,Semi-Detached,Pre-Owned,Freehold,BROMLEY,BROMLEY,GREATER LONDON
880000,44046,BR6 8JA,Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
414000,44015,BR5 2DY,Detached,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
472500,44015,DA15 8HB,Semi-Detached,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
480000,44029,BR4 0RT,Terraced,Pre-Owned,Freehold,WEST WICKHAM,BROMLEY,GREATER LONDON
300000,44041,DA14 6QG,Semi-Detached,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
535000,43991,DA5 1LX,Detached,Pre-Owned,Freehold,BEXLEY,BEXLEY,GREATER LONDON
380000,44008,DA7 6RW,Semi-Detached,Pre-Owned,Freehold,BEXLEYHEATH,BEXLEY,GREATER LONDON
590000,44015,BR4 0RT,Terraced,Pre-Owned,Freehold,WEST WICKHAM,BROMLEY,GREATER LONDON
600000,44015,TN16 3HJ,Detached,Pre-Owned,Freehold,WESTERHAM,BROMLEY,GREATER LONDON
709000,44039,SE9 4NS,Detached,Pre-Owned,Freehold,LONDON,BROMLEY,GREATER LONDON
535000,44035,BR5 2DE,Terraced,Pre-Owned,Freehold,ORPINGTON,BROMLEY,GREATER LONDON
365000,44022,DA15 8HW,Terraced,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
475000,44014,TN16 3SG,Detached,Pre-Owned,Freehold,WESTERHAM,BROMLEY,GREATER LONDON
855000,44040,DA14 4QN,Detached,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
350000,44007,DA17 5DW,Terraced,Pre-Owned,Freehold,BELVEDERE,BEXLEY,GREATER LONDON
345000,44036,DA15 8RU,Terraced,Pre-Owned,Freehold,SIDCUP,BEXLEY,GREATER LONDON
415000,44050,RM1 4XP,Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
525000,44020,E17 4DE,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
500000,44027,E17 4RH,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
430000,44008,RM6 4AS,Semi-Detached,Pre-Owned,Freehold,ROMFORD,REDBRIDGE,GREATER LONDON
188500,44001,IG2 7TL,Flat,Pre-Owned,Leasehold,ILFORD,REDBRIDGE,GREATER LONDON
375000,44032,RM11 1LU,Terraced,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
350000,44012,E13 0AZ,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
525000,44015,IG6 2LQ,Semi-Detached,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
650000,44028,E4 9HU,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
400000,44019,RM13 8TP,Semi-Detached,Pre-Owned,Freehold,RAINHAM,HAVERING,GREATER LONDON
350000,44012,RM12 4PL,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
450000,44011,IG2 6AR,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
425000,44043,RM12 4PU,Terraced,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
253000,44008,RM5 3LA,Flat,Pre-Owned,Leasehold,ROMFORD,HAVERING,GREATER LONDON
320000,44012,IG8 0UH,Flat,Pre-Owned,Leasehold,WOODFORD GREEN,REDBRIDGE,GREATER LONDON
320000,44029,RM9 5TA,Terraced,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
555000,44036,RM12 4NR,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
820000,44019,E11 1BS,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
912000,44026,IG8 9RE,Semi-Detached,Pre-Owned,Freehold,WOODFORD GREEN,WALTHAM FOREST,GREATER LONDON
330000,44006,RM3 8YP,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
285000,44012,RM9 5JL,Semi-Detached,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
470000,44048,RM11 3SG,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
375000,44006,RM3 0XE,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
395000,43915,E13 8ET,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
495000,44012,RM14 3LD,Semi-Detached,Pre-Owned,Freehold,UPMINSTER,HAVERING,GREATER LONDON
390000,44035,IG5 0RL,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
452500,44001,E13 8LR,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
575000,44029,IG1 3QT,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
350000,44012,IG1 2TT,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
608000,44008,RM3 9DH,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
565000,44035,E10 5DH,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
370000,44006,RM3 0XL,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
260000,44027,RM3 0RG,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
420000,44006,IG1 3NZ,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
260000,44006,IG6 2UF,Flat,Pre-Owned,Leasehold,ILFORD,REDBRIDGE,GREATER LONDON
745300,44025,RM2 6LJ,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
438000,44043,E16 4RF,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
685000,44011,IG8 7EZ,Terraced,Pre-Owned,Freehold,WOODFORD GREEN,REDBRIDGE,GREATER LONDON
478000,44008,RM12 4BU,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
375000,44005,RM14 1LJ,Terraced,Pre-Owned,Freehold,UPMINSTER,HAVERING,GREATER LONDON
362000,44000,RM7 9DT,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
225000,44015,IG1 1YW,Flat,Pre-Owned,Leasehold,ILFORD,REDBRIDGE,GREATER LONDON
350000,44043,E10 7LL,Flat,Pre-Owned,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
418000,44035,E6 6DR,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
300000,44018,RM10 8DX,Terraced,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
460000,44029,E16 3NG,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
390000,44043,RM11 1PQ,Terraced,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
405000,44022,E7 0AR,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
570000,44029,E17 6JQ,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
310000,44012,RM10 7SA,Semi-Detached,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
340000,44036,RM12 6BS,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
510000,43952,E11 2RS,Terraced,Pre-Owned,Freehold,LONDON,REDBRIDGE,GREATER LONDON
335000,43991,RM11 3QD,Terraced,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
455000,44028,E12 5PQ,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
420000,44008,IG3 9JH,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
350000,44015,E16 3AE,Flat,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
395000,44012,RM12 6ST,Semi-Detached,Pre-Owned,Freehold,HORNCHURCH,HAVERING,GREATER LONDON
280000,44018,IG8 9NH,Flat,Pre-Owned,Leasehold,WOODFORD GREEN,WALTHAM FOREST,GREATER LONDON
265000,43980,RM9 4NA,Terraced,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
520000,44027,E6 5ST,Semi-Detached,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
206000,43889,IG6 1EX,Flat,Pre-Owned,Leasehold,ILFORD,REDBRIDGE,GREATER LONDON
560000,43873,E15 4AR,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
450000,44046,E9 7SF,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
337500,44015,IG1 4AT,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
499950,44008,N21 2BD,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
315000,44036,RM14 2QB,Flat,Pre-Owned,Leasehold,UPMINSTER,HAVERING,GREATER LONDON
330000,43986,EN3 6JP,Terraced,Pre-Owned,Freehold,ENFIELD,ENFIELD,GREATER LONDON
407000,44018,N17 7JT,Semi-Detached,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
545000,44039,IG8 7DJ,Terraced,Pre-Owned,Freehold,WOODFORD GREEN,REDBRIDGE,GREATER LONDON
412000,44012,E11 3RZ,Terraced,Pre-Owned,Freehold,LONDON,REDBRIDGE,GREATER LONDON
271000,44034,N22 5SR,Terraced,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
1045000,44008,E3 5AJ,Terraced,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
920000,44036,N6 6LH,Flat,Pre-Owned,Leasehold,LONDON,CAMDEN,GREATER LONDON
386000,44040,RM14 1EU,Terraced,Pre-Owned,Freehold,UPMINSTER,HAVERING,GREATER LONDON
183000,44013,E6 5SZ,Flat,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
500000,44022,RM2 5RB,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
712500,44027,E17 7JF,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
360000,44011,RM3 0XX,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
435000,44036,RM6 6DB,Terraced,Pre-Owned,Freehold,ROMFORD,BARKING AND DAGENHAM,GREATER LONDON
480000,44027,RM1 4EB,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
200000,44001,IG11 8JX,Flat,Pre-Owned,Leasehold,BARKING,BARKING AND DAGENHAM,GREATER LONDON
160000,44029,EN2 0QJ,Flat,Pre-Owned,Leasehold,ENFIELD,ENFIELD,GREATER LONDON
320000,44015,RM8 2BL,Terraced,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
510000,44022,IG6 1PB,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
302000,43992,RM13 8BA,Detached,Pre-Owned,Freehold,RAINHAM,HAVERING,GREATER LONDON
565000,44014,E17 6HT,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
426000,44008,E6 6JA,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
260000,44011,N18 1EA,Flat,Pre-Owned,Leasehold,LONDON,ENFIELD,GREATER LONDON
480000,43978,E16 3TE,Semi-Detached,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
412000,43980,RM7 0ND,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
580000,44012,RM2 5AT,Semi-Detached,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
160000,43984,EN2 0QJ,Flat,Pre-Owned,Leasehold,ENFIELD,ENFIELD,GREATER LONDON
345000,44013,RM3 7JJ,Terraced,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
